Matrix,Init Time (ms),Best Time (ms),Best col_frac,Best hot_frac
TSOPF_FS_b39_c19,0.019967,0.01352,0,0
nj2010,0.015701,0.013525,0,0
H2O,0.017685,0.013539,0,0
matrix-new_3,0.032025,0.01355,0,0
vsp_bump2_e18_aa01_model1_crew1,0.024276,0.013551,0,0
sc2010,0.016459,0.013569,0,0
ckt11752_tr_0,0.018341,0.013587,0,0
rajat20,0.02335,0.01361,0,0
md2010,0.013764,0.013683,0,0
3dtube,0.020769,0.013688,0,0
ted_AB_unscaled,0.013711,0.013711,1,1
ted_AB,0.013796,0.013796,1,1
HTC_336_4438,0.013819,0.013819,1,1
ckt11752_dc_1,0.018215,0.013839,0,0
ASIC_100k,0.029043,0.013846,0,0
appu,0.020119,0.01387,0,0
c-61,0.015539,0.013877,0,0
rajat16,0.022441,0.01388,0,0
rajat17,0.022472,0.013893,0,0
nd3k,0.040404,0.013911,0,0
c-56,0.020019,0.013918,0,0
nm2010,0.021619,0.013943,0,0
HTC_336_9129,0.013972,0.013972,1,1
ASIC_320ks,0.036001,0.013991,0,0
Goodwin_095,0.020369,0.013998,0,0
ma2010,0.016388,0.014005,0,0
c-68,0.019872,0.014006,0,0
boyd1,0.016762,0.014011,0,0
c-55,0.019424,0.014033,0,0
circuit_4,0.018254,0.014113,0,0
c-54,0.019692,0.014197,0,0
windtunnel_evap3d,0.015734,0.014247,0,0
rajat28,0.023752,0.014261,0,0
rajat25,0.023841,0.014277,0,0
Andrews,0.014292,0.014292,1,1
la2010,0.025617,0.014419,0,0
ks2010,0.01684,0.014422,0,0
nv1,0.021316,0.014434,0,0
s4dkt3m2,0.02508,0.014443,0,0
c-65,0.019236,0.014458,0,0
s3dkt3m2,0.025135,0.014508,0,0
pkustk08,0.031275,0.014556,0,0
c-53,0.021033,0.014595,1,0.210819906
fe_rotor,0.018502,0.014597,0,0
co2010,0.019657,0.014603,0,0
wa2010,0.021084,0.014605,0,0
mn2010,0.02274,0.014779,0,0
stomach,0.034277,0.014797,0,0
Oregon-1,0.018204,0.014845,0.434269032,0.083491901
c-69,0.019768,0.014865,0,0
ns3Da,0.022415,0.014891,0,0
vsp_finan512_scagr7-2c_rlfddd,0.031257,0.014977,0,0
or2010,0.020917,0.014998,0,0
TSOPF_RS_b300_c2,0.016525,0.015003,0,0
power9,0.021291,0.015022,0,0
std1_Jac3_db,0.015078,0.015078,1,1
c-71,0.021353,0.015112,0,0
in2010,0.018843,0.015147,0,0
ok2010,0.018615,0.015168,0,0
std1_Jac2_db,0.015212,0.015212,1,1
wi2010,0.018077,0.015247,0,0
tn2010,0.018499,0.015249,0,0
sparsine,0.015267,0.015267,1,1
oilpan,0.023183,0.015289,0,0
c-67b,0.020651,0.015292,0,0
rajat23,0.021362,0.015326,0,0
c-62,0.020362,0.01534,0,0
c-72,0.017839,0.01535,0,0
xenon2,0.028658,0.015364,0,0
rajat18,0.022622,0.015368,0,0
c-62ghs,0.020398,0.015383,0,0
c-67,0.020446,0.015403,0,0
ga2010,0.020303,0.015412,0,0
smt,0.026291,0.015454,0,0
c-70,0.019109,0.015508,0,0
exdata_1,0.015552,0.015552,1,1
EVA,0.015572,0.015572,1,1
c-58,0.017815,0.015597,0,0
c-66,0.020455,0.015618,0,0
c-66b,0.020105,0.015634,0,0
vsp_south31_slptsk,0.023022,0.015641,0,0
ifiss_mat,0.024768,0.015661,0,0
Raj1,0.030266,0.015736,0,0
vsp_vibrobox_scagr7-2c_rlfddd,0.022856,0.015742,0,0
vsp_model1_crew1_cr42_south31,0.022619,0.015743,0,0
c-59,0.01818,0.015765,0,0
thermomech_TK,0.015767,0.015767,1,1
thermomech_TC,0.015787,0.015787,1,1
Zd_Jac6_db,0.015797,0.015797,1,1
Zd_Jac2_db,0.015806,0.015806,1,1
rgg_n_2_18_s0,0.035884,0.015929,0,0
trans5,0.023393,0.015947,0,0
dc2,0.023534,0.01597,0,0
net100,0.015993,0.015993,1,1
ins2,0.048681,0.016001,0,0
G_n_pin_pout,0.01612,0.016008,0,0
helm2d03,0.045205,0.016015,0,0
trans4,0.02353,0.016044,0,0
dc3,0.023376,0.016064,0,0
al2010,0.01932,0.016067,0,0
dc1,0.02314,0.016077,0,0
Zd_Jac3_db,0.016093,0.016093,1,1
av41092,0.025908,0.016116,0,0
Chevron3,0.04583,0.016126,0,0
cant,0.021689,0.016195,0,0
nc2010,0.020807,0.016205,0,0
mi2010,0.023119,0.01624,0,0
TSOPF_FS_b162_c4,0.018446,0.016244,0,0
thermomech_dM,0.023205,0.016368,0,0
va2010,0.020289,0.016391,0,0
email-Enron,0.021472,0.016415,0,0
vsp_c-60_data_cti_cs4,0.016512,0.016512,1,1
vsp_c-30_data_data,0.016901,0.016901,1,1
filter3D,0.023405,0.016964,0,0
net4-1,0.020334,0.016976,0,0
pkustk10,0.032948,0.017029,0,0
mo2010,0.024024,0.017035,0,0
GaAsH6,0.024969,0.017083,0,0
std1_Jac3,0.025538,0.017109,0,0
c-73,0.018653,0.017131,0,0
c-73b,0.018912,0.017143,0,0
rajat21,0.041233,0.017284,0,0
c-64b,0.022064,0.017339,0,0
sme3Db,0.025368,0.017421,0,0
HEP-th,0.019784,0.01745,0,0
c-64,0.02216,0.017475,0,0
rajat24,0.041123,0.017487,0,0
delaunay_n19,0.055816,0.017509,0,0
cit-HepPh,0.021209,0.017563,0,0
pkustk04,0.035593,0.017651,0,0
boyd2,0.017727,0.017727,1,1
net125,0.018989,0.017776,0,0
std1_Jac2,0.025019,0.017872,0,0
Dubcova3,0.022069,0.017879,0,0
patents_main,0.017888,0.017888,1,1
Linux_call_graph,0.03044,0.017918,0,0
oh2010,0.026911,0.018099,0,0
pdb1HYS,0.026355,0.018243,0,0
ASIC_320k,0.041767,0.018287,0,0
ny2010,0.026588,0.018331,0,0
amazon0302,0.030846,0.018422,0,0
Zd_Jac2,0.026632,0.018565,0,0
Zd_Jac3,0.027407,0.018668,0,0
thermomech_dK,0.026267,0.018686,0,0
mario002,0.030666,0.01869,0,0
darcy003,0.030637,0.018784,0,0
lp1,0.018792,0.018792,1,1
ASIC_680ks,0.034219,0.018803,0,0
thread,0.035419,0.018859,0,0
t3dh,0.030359,0.018926,0,0
TSOPF_RS_b678_c1,0.02616,0.018964,0,0
t3dh_a,0.030227,0.019027,0,0
HEP-th-new,0.020048,0.019029,0,0
t3dh_e,0.03023,0.019039,0,0
cit-HepTh,0.020018,0.019099,0,0
TSOPF_RS_b300_c3,0.024065,0.019194,0,0
vsp_msc10848_300sep_100in_1Kout,0.023926,0.019203,0,0
az2010,0.025308,0.01935,0,0
Zd_Jac6,0.026658,0.019401,0,0
s3dkq4m2,0.035854,0.019419,0,0
soc-Slashdot0811,0.023234,0.01957,0,0
loc-Brightkite,0.021983,0.019609,0,0
language,0.027486,0.019615,0,0
ship_001,0.042705,0.019687,0,0
net150,0.028115,0.019795,0,0
c-57,0.019914,0.019914,1,1
Oregon-2,0.020015,0.020015,1,1
iChem_Jacobian,0.035318,0.020202,0,0
pa2010,0.032688,0.020514,0,0
preferentialAttachment,0.038621,0.020546,0,0
c-big,0.040972,0.020563,0,0
barrier2-4,0.034974,0.020685,0,0
barrier2-2,0.035062,0.020715,0,0
barrier2-1,0.035094,0.020721,0,0
barrier2-3,0.035209,0.020731,0,0
email-EuAll,0.020832,0.020832,1,1
barrier2-9,0.035238,0.020983,0,0
barrier2-11,0.035494,0.020994,0,0
barrier2-12,0.035266,0.021007,0,0
barrier2-10,0.035368,0.021102,0,0
TSOPF_FS_b39_c30,0.02111,0.02111,1,1
598a,0.02114,0.02114,1,1
engine,0.039552,0.021251,0,0
vsp_mod2_pgp2_slptsk,0.024848,0.021476,0,0
cop20k_A,0.021578,0.021578,1,1
gupta2,0.055023,0.022036,0,0
soc-Epinions1,0.022369,0.022369,1,1
TSOPF_FS_b300,0.051362,0.022451,0,0
TSOPF_FS_b300_c1,0.05141,0.02249,0,0
torso3,0.044763,0.022848,0,0
soc-sign-Slashdot081106,0.023076,0.023076,1,1
sx-askubuntu,0.023086,0.023086,1,1
soc-Slashdot0902,0.023504,0.023119,0,0
soc-sign-Slashdot090216,0.023203,0.023203,1,1
il2010,0.03498,0.023237,0,0
soc-sign-Slashdot090221,0.023448,0.023448,1,1
soc-sign-epinions,0.023761,0.023761,1,1
parabolic_fem,0.053151,0.023954,0,0
laminar_duct3D,0.024959,0.024959,1,1
pkustk11,0.036137,0.025278,0.459248892,0.333708611
sme3Dc,0.028517,0.025524,0,0
144,0.025529,0.025529,1,1
coAuthorsCiteseer,0.036263,0.025619,0,0
fl2010,0.038504,0.025731,0,0
mycielskian14,0.039801,0.025909,1,0.21083127
sx-superuser,0.026338,0.026338,1,1
nxp1,0.053572,0.026462,0,0
analytics,0.037341,0.026503,0,0
power197k,0.053906,0.026609,0,0
offshore,0.045336,0.026684,0,0
F2,0.056202,0.027566,0,0
Si34H36,0.065003,0.027588,0,0
roadNet-PA,0.027704,0.027704,1,1
webbase-1M,0.040268,0.027837,0,0
debr,0.027872,0.027872,1,1
coAuthorsDBLP,0.039185,0.027899,0,0
consph,0.039918,0.028097,0.683686366,0.341945285
poisson3Db,0.029255,0.029255,1,1
dblp-2010,0.031597,0.029745,0,0
mono_500Hz,0.04606,0.029803,0,0
loc-Gowalla,0.039604,0.030294,0,0
Goodwin_127,0.041045,0.030466,0.796542987,0.18343479
ASIC_680k,0.048295,0.030786,0,0
belgium_osm,0.030846,0.030846,1,1
para-4,0.04855,0.031038,0,0
vsp_bcsstk30_500sep_10in_1Kout,0.031497,0.031497,1,1
para-7,0.048932,0.032015,0,0
para-9,0.049018,0.03202,0,0
para-6,0.049003,0.032031,0,0
para-8,0.048918,0.032042,0,0
para-5,0.049059,0.032102,0,0
para-10,0.048958,0.032106,0,0
amazon0601,0.054659,0.03257,0,0
amazon0312,0.053206,0.032633,0,0
amazon0505,0.054433,0.032772,0,0
web-Stanford,0.044059,0.033369,0,0
boneS01,0.044789,0.033947,0.997867025,0.363489812
shipsec8,0.042614,0.034042,0.436757818,0.305169502
caidaRouterLevel,0.038789,0.034118,0,0
roadNet-TX,0.03434,0.03434,1,1
web-NotreDame,0.03439,0.03439,1,1
Ga3As3H12,0.042529,0.034461,0.683286742,0.344315027
largebasis,0.047258,0.035048,0,0
TEM152078,0.042308,0.035177,0.459248892,0.333708611
com-Amazon,0.047476,0.035227,0,0
m14b,0.039138,0.035283,0,0
apache2,0.071795,0.035379,0,0
cnr-2000,0.045239,0.035828,0,0
pkustk13,0.057548,0.035865,0.459248892,0.333708611
Ga10As10H30,0.050602,0.036844,0,0
com-DBLP,0.042158,0.037205,0,0
ca2010,0.057355,0.037492,0,0
nd6k,0.070801,0.037567,0,0
bmw7st_1,0.055952,0.037592,0.459248892,0.333708611
Chebyshev4,0.045073,0.03791,1,0
kron_g500-logn16,0.050233,0.038676,1,0
tmt_sym,0.076721,0.038676,0,0
marine1,0.047617,0.039535,0,0
tmt_unsym,0.091419,0.040877,0,0
TSOPF_RS_b2052_c1,0.046601,0.04106,0,0
amazon-2008,0.064677,0.041134,0,0
citationCiteseer,0.05433,0.04147,0,0
Stanford,0.046942,0.041938,0,0
shipsec1,0.051358,0.04205,0.459248892,0.333708611
rgg_n_2_19_s0,0.061814,0.042228,0,0
pkustk12,0.058052,0.042595,0,0
t2em,0.090438,0.043001,0,0
Chevron4,0.072586,0.043017,0,0
ecology1,0.099365,0.043706,0,0
ecology2,0.099266,0.043766,0,0
ship_003,0.048212,0.043769,0.789684626,0.302376359
PR02R,0.049666,0.044613,0,0
TEM181302,0.048632,0.044973,0,0
rajat29,0.071301,0.045136,0,0
CO,0.060094,0.045168,0,0
pre2,0.073061,0.045488,0,0
cage13,0.062282,0.045865,0,0
Ge87H76,0.068513,0.046538,0,0
delaunay_n20,0.100782,0.047043,0,0
gearbox,0.054799,0.047208,0,0
tx2010,0.066977,0.04768,0,0
TSOPF_RS_b678_c2,0.050111,0.047837,0,0
Ge99H100,0.071318,0.048243,0,0
netherlands_osm,0.048663,0.048663,1,1
m_t1,0.056829,0.049603,0,0
Ga19As19H42,0.068194,0.050098,0,0
roadNet-CA,0.050364,0.050364,1,1
wiki-talk-temporal,0.051396,0.051396,1,1
x104,0.059898,0.051563,0,0
shipsec5,0.059971,0.05173,0,0
CurlCurl_2,0.080223,0.053981,0,0
torso1,0.054301,0.054301,1,1
TSOPF_FS_b300_c2,0.07416,0.054649,0,0
gupta3,0.073743,0.054678,1,0.58865547
pattern1,0.060487,0.055463,0.779691,0.596850158
fcondp2,0.067798,0.05585,0,0
bmwcra_1,0.063283,0.055967,0,0
pwtk,0.069396,0.056899,0,0
crankseg_1,0.079219,0.057035,0,0
hood,0.064248,0.057593,0,0
Hamrle3,0.092917,0.058284,0,0
Si87H76,0.075049,0.058594,0,0
bmw3_2,0.069918,0.058692,0,0
ohne2,0.070543,0.058905,0,0
troll,0.073942,0.059115,0,0
fullb,0.069087,0.059197,0,0
rajat30,0.118298,0.059719,0,0
kim2,0.081343,0.06014,0,0
atmosmodj,0.118868,0.060386,0,0
atmosmodd,0.118668,0.060443,0,0
halfb,0.07207,0.060777,0,0
mip1,0.070606,0.060852,1,0.5517636
web-BerkStan,0.065866,0.060864,0,0
thermal2,0.131261,0.061913,0,0
SiO2,0.073118,0.062417,0,0
BenElechi1,0.076758,0.062712,0,0
mycielskian15,0.083789,0.063965,1,0.565376303
G3_circuit,0.12702,0.064439,0,0
radiation,0.065289,0.065289,1,1
NACA0015,0.123781,0.066334,0,0
atmosmodl,0.1375,0.068054,0,0
atmosmodm,0.137349,0.068083,0,0
TSOPF_FS_b300_c3,0.097996,0.069767,0,0
nd12k,0.120606,0.070992,0,0
wiki-Talk,0.072096,0.072096,1,1
crankseg_2,0.109335,0.072461,0,0
3Dspectralwave2,0.084089,0.073418,0,0
pkustk14,0.081981,0.073991,0,0
web-Google,0.074808,0.074808,1,1
kron_g500-logn17,0.085286,0.07573,0.796542987,0.18343479
auto,0.079514,0.076459,0,0
Si41Ge41H72,0.107052,0.076689,0,0
CurlCurl_3,0.117997,0.077053,0,0
Stanford_Berkeley,0.077179,0.077179,1,1
com-Youtube,0.078243,0.078243,1,1
rgg_n_2_20_s0,0.121589,0.078909,0,0
test1,0.095574,0.082794,0,0
TSOPF_RS_b2383_c1,0.084042,0.084042,1,1
TSOPF_RS_b2383,0.084321,0.084321,1,1
af_3_k101,1000000,0.08601,0,0
af_4_k101,1000000,0.086028,0,0
af_0_k101,1000000,0.086043,0,0
af_2_k101,1000000,0.08608,0,0
af_5_k101,1000000,0.086088,0,0
af_1_k101,1000000,0.086101,0,0
delaunay_n21,0.197266,0.086466,0,0
af_shell2,1000000,0.086532,0,0
af_shell1,1000000,0.086566,0,0
af_shell8,1000000,0.086567,0,0
af_shell4,1000000,0.086572,0,0
af_shell7,1000000,0.086598,0,0
af_shell3,1000000,0.086604,0,0
af_shell6,1000000,0.086635,0,0
af_shell9,1000000,0.086639,0,0
af_shell5,1000000,0.08667,0,0
Hardesty1,0.095367,0.087216,0,0
human_gene2,0.110544,0.091014,1,0.724306359
Ga41As41H72,0.136928,0.091877,0,0
msdoor,1000000,0.096579,0,0
flickr,0.097792,0.097792,1,1
venturiLevel3,0.099954,0.099954,1,1
CoupCons3D,0.102876,0.102876,0,0
memchip,0.174214,0.103826,0,0
fem_hifreq_circuit,0.115155,0.109466,0,0
in-2004,0.156385,0.116662,0,0
kkt_power,0.150684,0.119343,0,0
hugetrace-00000,0.120881,0.120881,1,1
Transport,1000000,0.120982,0,0
higgs-twitter,0.123508,0.123508,1,1
dielFilterV2clx,0.151633,0.124572,0,0
F1,0.157564,0.124915,0,0
ML_Laplace,0.125998,0.125998,0,0
Fault_639,0.158385,0.129394,0,0
nd24k,0.243176,0.130181,0,0
italy_osm,0.132261,0.132261,1,1
circuit5M_dc,0.226468,0.132293,0,0
human_gene1,1000000,0.132486,0.779691,0.596850158
Freescale1,1000000,0.13283,0,0
StocF-1465,0.153217,0.133697,0,0
bundle_adj,1000000,0.133856,0.779691,0.596850158
nlpkkt80,0.163793,0.134323,0,0
cage14,0.196558,0.136592,0,0
gsm_106857,0.140455,0.138761,0,0
CurlCurl_4,1000000,0.139809,0,0
kron_g500-logn18,0.153195,0.140473,1,0.115292332
eu-2005,0.144972,0.144972,1,1
dielFilterV3clx,0.191123,0.151559,0,0
Freescale2,0.271528,0.153763,0,0
hugetric-00000,0.154698,0.154698,1,1
coPapersDBLP,0.202656,0.156137,0,0
3Dspectralwave,0.192599,0.157312,0,0
rgg_n_2_21_s0,0.249311,0.158479,0,0
FullChip,0.326973,0.159517,0,0
coPapersCiteseer,0.200364,0.160825,0,0
rajat31,0.33329,0.160995,0,0
mouse_gene,1000000,0.162373,0.960393322,0.201660596
delaunay_n22,0.387945,0.163994,0,0
as-Skitter,0.232285,0.16441,0,0
inline_1,1000000,0.165533,0,0
great-britain_osm,0.165578,0.165578,1,1
RM07R,0.16939,0.16939,0,0
vas_stokes_1M,1000000,0.16949,0,0
packing-500x100x100-b050,1000000,0.170126,0,0
adaptive,0.173135,0.173135,1,1
333SP,0.398448,0.179269,0,0
Emilia_923,1000000,0.180923,0,0
ss,0.203338,0.181854,0,0
PFlow_742,0.2042,0.183075,0,0
mycielskian16,0.207299,0.186208,1,0.565376403
M6,0.39763,0.193381,0,0
hugetric-00010,0.193788,0.193788,1,1
wikipedia-20051105,0.197376,0.197376,1,1
ldoor,0.206985,0.206985,0,0
AS365,0.428567,0.209049,0,0
hugetric-00020,0.210439,0.210439,1,1
patents,0.232416,0.211954,0,0
dielFilterV2real,0.276446,0.226428,0,0
NLR,0.471535,0.226773,0,0
wiki-topcats,1000000,0.231361,0,0
cit-Patents,0.252588,0.23311,0,0
af_shell10,0.235878,0.235878,0,0
boneS10,1000000,0.240529,0,0
asia_osm,0.247576,0.247576,1,1
germany_osm,0.259366,0.259366,1,1
Hook_1498,0.360099,0.273691,0,0
Geo_1438,0.330842,0.274449,0,0
Serena,0.368204,0.279656,0,0
kron_g500-logn19,0.325775,0.293425,1,0
vas_stokes_2M,0.402848,0.306627,0,0
bone010,0.310868,0.310868,0,0
delaunay_n23,0.79259,0.319539,0,0
audikw_1,1000000,0.336286,0,0
rgg_n_2_22_s0,0.523659,0.347156,0,0
dgreen,0.355497,0.355497,1,1
wikipedia-20060925,0.356867,0.356867,1,1
circuit5M,1000000,0.361364,0,0
soc-Pokec,0.366077,0.366077,1,1
Long_Coup_dt6,0.369345,0.369345,0,0
Long_Coup_dt0,0.370164,0.370164,0,0
hugetrace-00010,1000000,0.382747,0,0
wb-edu,0.517172,0.388828,0,0
channel-500x100x100-b050,0.483819,0.392454,0,0
dielFilterV3real,0.487329,0.392686,0,0
road_central,0.441108,0.411798,0,0
sx-stackoverflow,0.417728,0.417728,1,1
wikipedia-20061104,1000000,0.419659,0.779691,0.596850158
nlpkkt120,0.53284,0.429725,0,0
wikipedia-20070206,0.434095,0.434095,1,1
ML_Geer,0.46967,0.46967,0,0
hugetrace-00020,0.484399,0.484399,1,1
cage15,1000000,0.486589,0,0
Flan_1565,0.499887,0.499887,0,0
Cube_Coup_dt0,0.531783,0.531783,0,0
Cube_Coup_dt6,0.531802,0.531802,0,0
hugebubbles-00000,0.532715,0.532715,1,1
Bump_2911,0.557814,0.557814,0,0
nv2,0.56299,0.56299,1,1
GAP-road,0.592055,0.592055,0,0
road_usa,0.601247,0.592587,0,0
ljournal-2008,1000000,0.600631,0,0
vas_stokes_4M,0.806876,0.620992,0,0
com-LiveJournal,0.792678,0.629491,0,0
delaunay_n24,1.762281,0.637019,0,0
kron_g500-logn20,0.646341,0.646341,1,1
soc-LiveJournal1,1000000,0.651291,0,0
hollywood-2009,1000000,0.663414,0,0
hugebubbles-00010,0.693256,0.693256,1,1
rgg_n_2_23_s0,1.136195,0.822262,0,0
hugebubbles-00020,1000000,0.867923,0,0
indochina-2004,1000000,0.926325,0.393023247,0.090190143
nlpkkt160,1.281376,1.009858,0,0
mycielskian17,1000000,1.184561,0,0
HV15R,1000000,1.199049,0,0
europe_osm,1.227539,1.227539,1,1
Queen_4147,1.396136,1.396136,0,0
uk-2002,1.494225,1.494225,0,0
kron_g500-logn21,1000000,1.494311,0.960393091,0.201660338
stokes,1000000,1.632027,0,0
mycielskian18,1.83862,1.727313,1,0.797413475
nlpkkt200,2.523657,1.961592,0,0
kmer_V2a,2.297861,2.04584,0,0
rgg_n_2_24_s0,2.563601,2.184163,0.459248892,0.333708611
com-Orkut,2.62852,2.361754,0.235639654,0.160583785
kmer_U1a,2.647472,2.513621,0,0
arabic-2005,2.934401,2.864908,0.629351355,0.385471085
nlpkkt240,4.322761,3.369839,0,0
uk-2005,4.337737,4.306731,0.340716655,0.165599101
it-2004,5.289614,5.148789,0.614836541,0.417110943
kmer_P1a,6.167625,5.232799,0,0
mycielskian19,5.599927,5.302206,1,0.795720828
webbase-2001,6.009088,6.009088,0,0
kmer_V1r,1000000,6.143931,0,0
kmer_A2a,1000000,6.430426,0,0
GAP-web,8.530797,8.299965,0.360308282,0.235423248
sk-2005,8.603531,8.374099,0.363216766,0.238290629
