Matrix Name,cd_perf (ms),cusparse_perf (ms)
cavity06,0.0046,0.0071
cavity07,0.0046,0.0069
cavity08,0.0048,0.0068
cavity09,0.0045,0.0069
cavity10,0.0050,0.0073
cavity11,0.0051,0.0072
cavity12,0.0050,0.0073
cavity13,0.0053,0.0074
cavity14,0.0051,0.0072
cavity15,0.0053,0.0074
cavity16,0.0055,0.0076
cavity17,0.0055,0.0077
cavity18,0.0054,0.0073
cavity19,0.0054,0.0075
cavity20,0.0056,0.0078
cavity21,0.0055,0.0076
cavity22,0.0056,0.0076
cavity23,0.0054,0.0075
cavity24,0.0055,0.0073
cavity25,0.0056,0.0076
cavity26,0.0055,0.0077
cbuckle,0.0078,0.0106
cca,0.0057,0.0083
ccc,0.0054,0.0081
cdde1,0.0041,0.0071
cdde2,0.0040,0.0069
cdde3,0.0041,0.0071
cdde4,0.0043,0.0068
cdde5,0.0041,0.0071
cdde6,0.0041,0.0072
cegb2802,0.0058,0.0082
cegb2919,0.0062,0.0086
cegb3024,0.0049,0.0074
cegb3306,0.0049,0.0068
celegans_metabolic,0.0048,0.0070
celegansneural,0.0047,0.0071
cell1,0.0044,0.0071
cell2,0.0044,0.0073
cfd1,0.0161,0.0193
cfd2,0.0390,0.0328
ch5-5-b3,0.0041,0.0067
ch7-8-b5,0.0096,0.0141
channel-500x100x100-b050,0.7905,0.8688
chem_master1,0.0053,0.0083
chipcool0,0.0074,0.0100
chipcool1,0.0076,0.0104
circuit204,0.0047,0.0070
circuit5M,0.6633,0.7143
circuit5M_dc,0.2581,0.2666
circuit_1,0.0047,0.0071
circuit_2,0.0046,0.0073
circuit_3,0.0052,0.0078
circuit_4,0.0069,0.0095
cit-HepPh,0.0113,0.0141
cit-HepTh,0.0112,0.0141
cit-Patents,0.3240,0.2996
citationCiteseer,0.0389,0.0395
ck400,0.0045,0.0070
ck656,0.0042,0.0067
ckt11752_dc_1,0.0079,0.0090
ckt11752_tr_0,0.0077,0.0089
cnae9_10NN,0.0051,0.0073
cnr-2000,0.0474,0.0394
co2010,0.0143,0.0185
coAuthorsCiteseer,0.0175,0.0200
coAuthorsDBLP,0.0240,0.0254
coPapersCiteseer,0.2990,0.2674
coPapersDBLP,0.2937,0.2575
coater1,0.0049,0.0070
coater2,0.0058,0.0079
collins_15NN,0.0045,0.0068
com-Amazon,0.0295,0.0333
com-DBLP,0.0307,0.0317
com-LiveJournal,1.0265,0.9012
com-Orkut,5.9792,2.9675
com-Youtube,0.0847,0.0779
commanche_dual,0.0046,0.0072
comsol,0.0058,0.0082
cond-mat-2003,0.0079,0.0097
cond-mat-2005,0.0092,0.0111
cond-mat,0.0062,0.0082
conf5_0-4x4-10,0.0054,0.0074
conf5_0-4x4-14,0.0051,0.0074
conf5_0-4x4-18,0.0053,0.0074
conf5_0-4x4-22,0.0051,0.0072
conf5_0-4x4-26,0.0053,0.0074
conf5_4-8x8-05,0.0159,0.0188
conf5_4-8x8-10,0.0158,0.0186
conf5_4-8x8-15,0.0159,0.0187
conf5_4-8x8-20,0.0158,0.0187
conf6_0-4x4-20,0.0051,0.0074
conf6_0-4x4-30,0.0051,0.0073
conf6_0-8x8-20,0.0158,0.0186
conf6_0-8x8-30,0.0159,0.0188
conf6_0-8x8-80,0.0159,0.0187
consph,0.0623,0.0578
cont-201,0.0069,0.0105
cont-300,0.0110,0.0152
cop20k_A,0.1149,0.1004
copter1,0.0059,0.0083
copter2,0.0098,0.0127
coupled,0.0059,0.0084
crack,0.0049,0.0077
crack_dual,0.0050,0.0077
crankseg_1,0.0983,0.0916
crankseg_2,0.1280,0.1182
crashbasis,0.0154,0.0189
crplat2,0.0100,0.0123
cryg10000,0.0046,0.0073
cryg2500,0.0043,0.0070
crystk01,0.0063,0.0089
crystk02,0.0103,0.0128
crystk03,0.0140,0.0169
crystm01,0.0054,0.0076
crystm02,0.0064,0.0088
crystm03,0.0081,0.0105
cs4,0.0064,0.0085
ct2010,0.0081,0.0111
ct20stif,0.0279,0.0271
cti,0.0052,0.0076
cvxbqp1,0.0071,0.0100
cvxqp3,0.0057,0.0079
cyl6,0.0079,0.0108
cz10228,0.0054,0.0075
cz1268,0.0048,0.0067
cz148,0.0046,0.0067
cz20468,0.0058,0.0077
cz2548,0.0047,0.0068
cz308,0.0044,0.0063
cz40948,0.0072,0.0093
cz5108,0.0049,0.0068
cz628,0.0045,0.0067
d_pretok,0.0149,0.0186
darcy003,0.0253,0.0264
data,0.0044,0.0071
dataset12mfeatfactors_10NN,0.0050,0.0070
dataset16mfeatkarhunen_10NN,0.0048,0.0070
dataset18mfeatmorphological_10NN,0.0049,0.0070
dataset20mfeatpixel_10NN,0.0050,0.0071
dataset22mfeatzernike_10NN,0.0049,0.0070
dawson5,0.0116,0.0136
dblp-2010,0.0189,0.0206
dc1,0.0104,0.0128
dc2,0.0102,0.0126
dc3,0.0103,0.0125
de2010,0.0062,0.0087
debr,0.0670,0.0576
delaunay_n10,0.0042,0.0068
delaunay_n11,0.0046,0.0072
delaunay_n12,0.0046,0.0070
delaunay_n13,0.0047,0.0071
delaunay_n14,0.0052,0.0076
delaunay_n15,0.0055,0.0078
delaunay_n16,0.0070,0.0098
delaunay_n17,0.0093,0.0127
delaunay_n18,0.0147,0.0187
delaunay_n19,0.0450,0.0387
delaunay_n20,0.0863,0.0751
delaunay_n21,0.1675,0.1654
delaunay_n22,0.3338,0.3443
delaunay_n23,0.6646,0.6867
delaunay_n24,1.3276,1.3682
dendrimer,0.0049,0.0069
denormal,0.0114,0.0148
dermatology_5NN,0.0042,0.0066
descriptor_xingo6u,0.0059,0.0076
dgreen,0.4856,0.4913
diag,0.0049,0.0072
dictionary28,0.0089,0.0102
dielFilterV2clx,0.2393,0.2211
dielFilterV2real,0.4482,0.4389
dielFilterV3clx,0.2995,0.2782
dielFilterV3real,0.8000,0.7742
dixmaanl,0.0060,0.0093
dtoc,0.0058,0.0083
dw1024,0.0045,0.0071
dw2048,0.0043,0.0068
dw256A,0.0042,0.0066
dw256B,0.0043,0.0068
dw4096,0.0045,0.0071
dw8192,0.0045,0.0068
dwa512,0.0044,0.0068
dwb512,0.0045,0.0070
dwg961a,0.0045,0.0076
dwg961b,0.0046,0.0071
dwt_1005,0.0047,0.0072
dwt_1007,0.0042,0.0067
dwt_1242,0.0044,0.0066
dwt_162,0.0044,0.0068
dwt_193,0.0043,0.0066
dwt_198,0.0042,0.0065
dwt_209,0.0045,0.0068
dwt_221,0.0044,0.0068
dwt_245,0.0042,0.0069
dwt_2680,0.0046,0.0066
dwt_307,0.0042,0.0069
dwt_310,0.0042,0.0065
dwt_346,0.0044,0.0062
dwt_361,0.0045,0.0068
dwt_419,0.0044,0.0071
dwt_492,0.0044,0.0065
dwt_503,0.0044,0.0073
dwt_512,0.0048,0.0071
dwt_592,0.0043,0.0068
dwt_607,0.0043,0.0069
dwt_758,0.0043,0.0067
dwt_869,0.0043,0.0070
dwt_878,0.0042,0.0066
dwt_918,0.0043,0.0069
dwt_992,0.0045,0.0068
dynamicSoaringProblem_1,0.0052,0.0069
dynamicSoaringProblem_2,0.0065,0.0070
dynamicSoaringProblem_3,0.0054,0.0071
dynamicSoaringProblem_4,0.0062,0.0075
dynamicSoaringProblem_5,0.0052,0.0075
dynamicSoaringProblem_6,0.0051,0.0071
dynamicSoaringProblem_7,0.0059,0.0070
dynamicSoaringProblem_8,0.0056,0.0072
e40r0100,0.0080,0.0107
ecl32,0.0077,0.0102
ecology1,0.0692,0.0638
ecology2,0.0691,0.0638
email-Enron,0.0090,0.0104
email-Eu-core-temporal,0.0050,0.0074
email-Eu-core,0.0051,0.0073
email-EuAll,0.0111,0.0145
email,0.0046,0.0071
engine,0.0528,0.0478
enron,0.0104,0.0109
epb0,0.0045,0.0069
epb1,0.0050,0.0074
epb2,0.0055,0.0075
epb3,0.0067,0.0104
eris1176,0.0047,0.0067
eu-2005,0.1983,0.1914
europe_osm,2.1533,2.1266
eurqsa,0.0050,0.0076
ex1,0.0044,0.0066
ex10,0.0049,0.0071
ex10hs,0.0048,0.0068
ex11,0.0112,0.0139
ex12,0.0051,0.0074
ex13,0.0051,0.0070
ex14,0.0053,0.0076
ex15,0.0050,0.0074
ex18,0.0050,0.0077
ex19,0.0063,0.0088
ex2,0.0047,0.0072
ex20,0.0053,0.0076
ex21,0.0048,0.0069
ex22,0.0045,0.0071
ex23,0.0050,0.0072
ex24,0.0050,0.0072
ex25,0.0046,0.0070
ex26,0.0052,0.0074
ex27,0.0049,0.0069
ex28,0.0052,0.0074
ex29,0.0047,0.0071
ex3,0.0049,0.0070
ex31,0.0052,0.0075
ex32,0.0044,0.0067
ex33,0.0046,0.0070
ex35,0.0058,0.0081
ex36,0.0049,0.0072
ex37,0.0052,0.0072
ex3sta1,0.0097,0.0123
ex4,0.0047,0.0072
ex40,0.0072,0.0095
ex6,0.0049,0.0071
ex7,0.0050,0.0071
ex8,0.0054,0.0072
ex9,0.0051,0.0077
exdata_1,0.0163,0.0157
extr1,0.0052,0.0075
extr1b,0.0052,0.0073
fcondp2,0.1072,0.1028
fd12,0.0047,0.0073
fd15,0.0048,0.0072
fd18,0.0053,0.0074
fe_4elt2,0.0049,0.0075
fe_body,0.0064,0.0090
fe_ocean,0.0094,0.0135
fe_rotor,0.0143,0.0179
fe_sphere,0.0050,0.0077
fe_tooth,0.0109,0.0139
fem_filter,0.0156,0.0179
fem_hifreq_circuit,0.1972,0.1790
filter2D,0.0045,0.0069
filter3D,0.0316,0.0299
finan512,0.0083,0.0112
finance256,0.0064,0.0086
fl2010,0.0382,0.0361
flickr,0.1536,0.1365
flowmeter0,0.0049,0.0074
flowmeter5,0.0049,0.0074
foldoc,0.0058,0.0078
football,0.0042,0.0068
ford1,0.0051,0.0076
ford2,0.0080,0.0113
fp,0.0095,0.0115
fpga_dcop_01,0.0046,0.0070
fpga_dcop_02,0.0045,0.0069
fpga_dcop_03,0.0044,0.0067
fpga_dcop_04,0.0045,0.0069
fpga_dcop_05,0.0048,0.0072
fpga_dcop_06,0.0044,0.0067
fpga_dcop_07,0.0047,0.0072
fpga_dcop_08,0.0045,0.0070
fpga_dcop_09,0.0047,0.0067
fpga_dcop_10,0.0045,0.0069
fpga_dcop_11,0.0045,0.0067
fpga_dcop_12,0.0045,0.0066
fpga_dcop_13,0.0045,0.0071
fpga_dcop_14,0.0046,0.0066
fpga_dcop_15,0.0046,0.0070
fpga_dcop_16,0.0047,0.0070
fpga_dcop_17,0.0047,0.0072
fpga_dcop_18,0.0045,0.0068
fpga_dcop_19,0.0045,0.0067
fpga_dcop_20,0.0044,0.0067
fpga_dcop_21,0.0047,0.0070
fpga_dcop_22,0.0046,0.0066
fpga_dcop_23,0.0044,0.0067
fpga_dcop_24,0.0044,0.0067
fpga_dcop_25,0.0047,0.0070
fpga_dcop_26,0.0045,0.0067
fpga_dcop_27,0.0045,0.0071
fpga_dcop_28,0.0047,0.0072
fpga_dcop_29,0.0045,0.0071
fpga_dcop_30,0.0046,0.0066
fpga_dcop_31,0.0047,0.0070
fpga_dcop_32,0.0047,0.0072
fpga_dcop_33,0.0047,0.0070
fpga_dcop_34,0.0045,0.0067
fpga_dcop_35,0.0047,0.0070
fpga_dcop_36,0.0047,0.0070
fpga_dcop_37,0.0044,0.0067
fpga_dcop_38,0.0047,0.0069
fpga_dcop_39,0.0045,0.0071
fpga_dcop_40,0.0046,0.0070
fpga_dcop_41,0.0044,0.0067
fpga_dcop_42,0.0045,0.0067
fpga_dcop_43,0.0047,0.0072
fpga_dcop_44,0.0047,0.0072
fpga_dcop_45,0.0044,0.0067
fpga_dcop_46,0.0047,0.0071
fpga_dcop_47,0.0046,0.0070
fpga_dcop_48,0.0047,0.0070
fpga_dcop_49,0.0045,0.0067
fpga_dcop_50,0.0046,0.0066
fpga_dcop_51,0.0044,0.0067
fpga_trans_01,0.0049,0.0070
fpga_trans_02,0.0045,0.0069
freeFlyingRobot_1,0.0054,0.0070
freeFlyingRobot_10,0.0051,0.0070
freeFlyingRobot_11,0.0050,0.0071
freeFlyingRobot_12,0.0055,0.0070
freeFlyingRobot_13,0.0064,0.0070
freeFlyingRobot_14,0.0049,0.0073
freeFlyingRobot_15,0.0052,0.0071
freeFlyingRobot_16,0.0056,0.0075
freeFlyingRobot_2,0.0054,0.0070
freeFlyingRobot_3,0.0049,0.0070
freeFlyingRobot_4,0.0047,0.0069
freeFlyingRobot_5,0.0050,0.0068
freeFlyingRobot_6,0.0047,0.0071
freeFlyingRobot_7,0.0055,0.0070
freeFlyingRobot_8,0.0060,0.0073
freeFlyingRobot_9,0.0056,0.0070
fs_183_3,0.0049,0.0066
fs_183_4,0.0049,0.0071
fs_183_6,0.0048,0.0071
fs_541_1,0.0044,0.0069
fs_541_2,0.0044,0.0071
fs_541_3,0.0045,0.0070
fs_541_4,0.0044,0.0072
fs_680_1,0.0045,0.0071
fs_680_2,0.0047,0.0070
fs_680_3,0.0046,0.0069
fs_760_1,0.0044,0.0067
fs_760_2,0.0044,0.0068
fs_760_3,0.0047,0.0069
fullb,0.1128,0.1065
fv1,0.0049,0.0071
fv2,0.0049,0.0073
fv3,0.0049,0.0073
fxm3_6,0.0051,0.0072
fxm4_6,0.0076,0.0096
g3rmt3m3,0.0055,0.0080
g7jac010,0.0047,0.0070
g7jac010sc,0.0047,0.0071
g7jac020,0.0050,0.0071
g7jac020sc,0.0049,0.0069
g7jac040,0.0058,0.0078
g7jac040sc,0.0058,0.0077
g7jac050sc,0.0062,0.0080
g7jac060,0.0068,0.0084
g7jac060sc,0.0068,0.0083
g7jac080,0.0074,0.0092
g7jac080sc,0.0074,0.0093
g7jac100,0.0077,0.0101
g7jac100sc,0.0079,0.0103
g7jac120,0.0088,0.0109
g7jac120sc,0.0088,0.0110
g7jac140,0.0095,0.0118
g7jac140sc,0.0094,0.0118
g7jac160,0.0098,0.0123
g7jac160sc,0.0099,0.0124
g7jac180,0.0104,0.0132
g7jac180sc,0.0105,0.0131
g7jac200,0.0112,0.0138
g7jac200sc,0.0112,0.0137
ga2010,0.0169,0.0218
garon1,0.0051,0.0075
garon2,0.0070,0.0094
gas_sensor,0.0148,0.0188
gearbox,0.0891,0.0835
gemat11,0.0049,0.0074
gemat12,0.0049,0.0074
geom,0.0062,0.0078
germany_osm,0.5138,0.5042
goddardRocketProblem_1,0.0048,0.0070
goddardRocketProblem_2,0.0053,0.0072
goodwin,0.0063,0.0086
gr_30_30,0.0043,0.0067
graham1,0.0064,0.0089
gre_1107,0.0044,0.0071
gre_343,0.0042,0.0069
gre_512,0.0044,0.0071
great-britain_osm,0.3258,0.3281
grid2,0.0048,0.0069
grid2_dual,0.0049,0.0068
gridgena,0.0074,0.0100
gsm_106857,0.2028,0.1875
gupta1,0.0188,0.0193
gupta2,0.0460,0.0375
gupta3,0.0846,0.0773
gyro,0.0113,0.0140
gyro_k,0.0113,0.0138
gyro_m,0.0070,0.0094
halfb,0.1181,0.1112
hangGlider_1,0.0052,0.0068
hangGlider_2,0.0047,0.0070
hangGlider_3,0.0055,0.0075
hangGlider_4,0.0056,0.0079
hangGlider_5,0.0054,0.0078
har_10NN,0.0060,0.0085
hcircuit,0.0081,0.0106
heart1,0.0119,0.0137
heart2,0.0082,0.0105
heart3,0.0081,0.0103
helm2d03,0.0373,0.0322
helm3d01,0.0083,0.0107
hep-th,0.0057,0.0079
hi2010,0.0067,0.0087
higgs-twitter,0.1647,0.1632
hollywood-2009,1.0390,0.9563
hood,0.1052,0.1006
hor_131,0.0045,0.0068
hugebubbles-00000,1.0452,1.0211
hugebubbles-00010,1.6817,1.6430
hugebubbles-00020,1.7839,1.7398
hugetrace-00000,0.2524,0.2485
hugetrace-00010,0.7284,0.6985
hugetrace-00020,1.0480,0.9977
hugetric-00000,0.3173,0.3128
hugetric-00010,0.4504,0.4319
hugetric-00020,0.4953,0.4739
human_gene1,0.2106,0.1970
human_gene2,0.1510,0.1452
hvdc1,0.0054,0.0076
hvdc2,0.0130,0.0159
hydr1,0.0048,0.0069
hydr1c,0.0049,0.0070
iChem_Jacobian,0.0516,0.0445
ia2010,0.0135,0.0178
ibm_matrix_2,0.0116,0.0137
id2010,0.0119,0.0159
ifiss_mat,0.0420,0.0386
igbt3,0.0063,0.0086
il2010,0.0315,0.0330
imagesensor,0.0183,0.0207
impcol_d,0.0048,0.0071
impcol_e,0.0042,0.0072
in-2004,0.1849,0.1841
in2010,0.0158,0.0207
indianpines_10NN,0.0062,0.0086
indochina-2004,1.7787,1.7854
init_adder1,0.0049,0.0073
inlet,0.0062,0.0085
inline_1,0.3316,0.3122
ins2,0.0371,0.0347
internet,0.0095,0.0115
invextr1_new,0.0156,0.0183
iprob,0.0143,0.0073
iris_dataset_30NN,0.0044,0.0065
it-2004,10.1327,10.8197
italy_osm,0.2681,0.2766
jagmesh1,0.0043,0.0068
jagmesh2,0.0041,0.0070
jagmesh3,0.0042,0.0068
jagmesh4,0.0043,0.0067
jagmesh5,0.0042,0.0066
jagmesh6,0.0045,0.0069
jagmesh7,0.0045,0.0067
jagmesh8,0.0044,0.0069
jagmesh9,0.0042,0.0069
jan99jac020,0.0054,0.0076
jan99jac020sc,0.0054,0.0076
jan99jac040,0.0057,0.0076
jan99jac040sc,0.0058,0.0077
jan99jac060,0.0061,0.0081
jan99jac060sc,0.0061,0.0084
jan99jac080,0.0063,0.0080
jan99jac080sc,0.0065,0.0084
jan99jac100,0.0065,0.0086
jan99jac100sc,0.0066,0.0087
jan99jac120,0.0068,0.0088
jan99jac120sc,0.0068,0.0089
jazz,0.0047,0.0067
jnlbrng1,0.0059,0.0082
jpwh_991,0.0045,0.0069
juba40k,0.0057,0.0083
k1_san,0.0083,0.0114
k3plates,0.0066,0.0095
k49_norm_10NN,0.0140,0.0168
kim1,0.0105,0.0135
kim2,0.1121,0.1073
kineticBatchReactor_1,0.0050,0.0069
kineticBatchReactor_2,0.0068,0.0077
kineticBatchReactor_3,0.0061,0.0073
kineticBatchReactor_4,0.0068,0.0075
kineticBatchReactor_5,0.0050,0.0076
kineticBatchReactor_6,0.0054,0.0077
kineticBatchReactor_7,0.0055,0.0072
kineticBatchReactor_8,0.0059,0.0077
kineticBatchReactor_9,0.0057,0.0077
kkt_power,0.1888,0.1852
kmer_A2a,13.9492,11.6874
kmer_P1a,11.3479,9.5059
kmer_U1a,4.5966,4.5698
kmer_V1r,13.7511,12.1314
kmer_V2a,3.7338,3.7070
kmnist_norm_10NN,0.0072,0.0109
kron_g500-logn16,0.0636,0.0621
kron_g500-logn17,0.1253,0.1267
kron_g500-logn18,0.2630,0.2654
kron_g500-logn19,0.5381,0.5420
kron_g500-logn20,1.1164,1.1171
kron_g500-logn21,2.4978,2.2997
ks2010,0.0147,0.0185
ky2010,0.0113,0.0152
la2010,0.0137,0.0182
laminar_duct3D,0.0432,0.0385
language,0.0147,0.0184
largebasis,0.0648,0.0583
laser,0.0046,0.0070
ldoor,0.4256,0.4104
lhr01,0.0049,0.0072
lhr02,0.0049,0.0070
lhr04,0.0053,0.0076
lhr04c,0.0054,0.0075
lhr07,0.0057,0.0080
lhr07c,0.0058,0.0080
lhr10,0.0065,0.0084
lhr10c,0.0063,0.0082
lhr11,0.0063,0.0084
lhr11c,0.0061,0.0080
lhr14,0.0068,0.0086
lhr14c,0.0068,0.0090
lhr17,0.0072,0.0093
lhr17c,0.0072,0.0095
lhr34,0.0091,0.0115
lhr34c,0.0092,0.0116
lhr71,0.0137,0.0164
lhr71c,0.0136,0.0163
li,0.0126,0.0156
light_in_tissue,0.0069,0.0095
linverse,0.0053,0.0074
ljournal-2008,1.1346,1.0421
lns_3937,0.0045,0.0072
lns_511,0.0042,0.0069
lnsp3937,0.0047,0.0070
lnsp_511,0.0043,0.0070
loc-Brightkite,0.0101,0.0122
loc-Gowalla,0.5346,0.0262
lock1074,0.0049,0.0069
lock2232,0.0053,0.0071
lock3491,0.0053,0.0078
lock_700,0.0045,0.0066
lowThrust_1,0.0046,0.0068
lowThrust_10,0.0060,0.0085
lowThrust_11,0.0060,0.0083
lowThrust_12,0.0060,0.0085
lowThrust_13,0.0062,0.0084
lowThrust_2,0.0047,0.0069
lowThrust_3,0.0054,0.0075
lowThrust_4,0.0056,0.0077
lowThrust_5,0.0059,0.0082
lowThrust_6,0.0061,0.0082
lowThrust_7,0.0059,0.0083
lowThrust_8,0.0060,0.0082
lowThrust_9,0.0060,0.0082
lp1,2.3811,0.0232
lpl1,0.0072,0.0096
lshp1009,0.0041,0.0071
lshp1270,0.0044,0.0067
lshp1561,0.0045,0.0071
lshp1882,0.0043,0.0067
lshp2233,0.0043,0.0068
lshp2614,0.0042,0.0066
lshp3025,0.0042,0.0070
lshp3466,0.0045,0.0068
lshp_265,0.0041,0.0065
lshp_406,0.0041,0.0067
lshp_577,0.0043,0.0070
lshp_778,0.0041,0.0066
lund_a,0.0046,0.0071
lund_b,0.0044,0.0072
lung1,0.0045,0.0068
lung2,0.0077,0.0105
luxembourg_osm,0.0065,0.0095
m133-b3,0.0103,0.0141
m14b,0.0458,0.0411
m3plates,0.0066,0.0097
m_t1,0.0924,0.0875
ma2010,0.0123,0.0167
mac_econ_fwd500,0.0139,0.0168
mahindas,0.0050,0.0070
majorbasis,0.0155,0.0194
man_5976,0.0059,0.0080
marine1,0.0758,0.0633
mario001,0.0062,0.0086
mario002,0.0273,0.0262
mark3jac020,0.0053,0.0077
mark3jac020sc,0.0050,0.0073
mark3jac040,0.0054,0.0079
mark3jac040sc,0.0054,0.0078
mark3jac060,0.0060,0.0083
mark3jac060sc,0.0060,0.0082
mark3jac080,0.0063,0.0088
mark3jac080sc,0.0063,0.0089
mark3jac100,0.0067,0.0090
mark3jac100sc,0.0067,0.0090
mark3jac120,0.0071,0.0096
mark3jac120sc,0.0071,0.0096
mark3jac140,0.0075,0.0103
mark3jac140sc,0.0075,0.0104
matrix-new_3,0.0321,0.0285
matrix_9,0.0173,0.0207
mbeacxc,0.0055,0.0074
mbeaflw,0.0054,0.0072
mbeause,0.0053,0.0073
mc2depi,0.0347,0.0298
mcca,0.0047,0.0071
mcfe,0.0048,0.0071
md2010,0.0117,0.0162
me2010,0.0078,0.0110
meg1,0.0057,0.0073
meg4,0.0050,0.0072
memchip,0.1992,0.2064
memplus,0.0058,0.0078
mesh2e1,0.0042,0.0066
mesh2em5,0.0044,0.0068
mesh3e1,0.0043,0.0069
mesh3em5,0.0044,0.0069
mhd1280a,0.0050,0.0071
mhd1280b,0.0045,0.0067
mhd3200a,0.0050,0.0070
mhd3200b,0.0047,0.0071
mhd4800a,0.0051,0.0072
mhd4800b,0.0045,0.0068
mhda416,0.0044,0.0065
mhdb416,0.0043,0.0069
mi2010,0.0195,0.0243
mice_10NN,0.0044,0.0072
micromass_10NN,0.0049,0.0071
